"USD","Brent","RU","US","USD_real","Brent_real","date","year","id","dlog_Brent","dlog_USD"
0.015443,44.26,0.949559347459216,0.985276788925962,0.016263333135861,44.9213870634741,2015-11-19,"2015",646,-0.000225912121146088,0.00317800312873828
0.015393,44.48,0.949559347459216,0.985276788925962,0.0162106771327014,45.1446745726012,2015-11-20,"2015",647,0.00495831531942326,-0.0032429656129267
0.015427,44.48,0.949559347459216,0.985276788925962,0.0162464832148499,45.1446745726012,2015-11-21,"2015",648,0,0.00220636040186495
0.015454,44.42,0.949559347459216,0.985276788925962,0.0162749174565561,45.0837779792029,2015-11-22,"2015",649,-0.00134983147604517,0.00174864848159029
0.015136,45.11,0.949559347459216,0.985276788925962,0.0159400252764613,45.7840888032832,2015-11-23,"2015",650,0.0154141329540232,-0.0207918572018704
0.015234,45.91,0.949559347459216,0.985276788925962,0.016043231042654,46.5960433819271,2015-11-24,"2015",651,0.0175790068408261,0.00645375964107409
0.01521,46.28,0.949559347459216,0.985276788925962,0.0160179561611374,46.9715723745499,2015-11-25,"2015",652,0.00802694406434501,-0.00157666567939518
0.015131,45.62,0.949559347459216,0.985276788925962,0.0159347596761453,46.3017098471687,2015-11-26,"2015",653,-0.0143636854692337,-0.0052074868017673
0.015,44.87,0.949559347459216,0.985276788925962,0.0157968009478673,45.5405024296901,2015-11-27,"2015",654,-0.0165767968683501,-0.00869541836722387
0.015126,44.87,0.949559347459216,0.985276788925962,0.0159294940758294,45.5405024296901,2015-11-28,"2015",655,0,0.00836491633162773
0.014955,44.81,0.949559347459216,0.985276788925962,0.0157494105450237,45.4796058362918,2015-11-29,"2015",656,-0.00133809118984018,-0.0113694253519263
0.015029,44.5,0.949559347459216,0.985276788925962,0.0158273414296998,45.1649734370673,2015-11-30,"2015",657,-0.0069421396258571,0.00493597587004579
0.014927,44.28,0.956872304519032,0.98419766562062,0.0155997826768567,44.9909622291958,2015-12-01,"2015",658,-0.00495608133175862,-0.00681001430085448
0.014782,42.68,0.956872304519032,0.98419766562062,0.0154482473055066,43.3652725370839,2015-12-02,"2015",659,-0.0368026814068836,-0.00976142928840762
0.014747,44.06,0.956872304519032,0.98419766562062,0.0154116698020772,44.7674298965304,2015-12-03,"2015",660,0.0318219149406445,-0.00237055209389148
0.014642,43.22,0.956872304519032,0.98419766562062,0.0153019372917891,43.9139428081717,2015-12-04,"2015",661,-0.0192489902954569,-0.00714556104435271
0.014639,43.22,0.956872304519032,0.98419766562062,0.0152988020772095,43.9139428081717,2015-12-05,"2015",662,0,-0.000204911035176281
0.014808,42.91,0.956872304519032,0.98419766562062,0.0154754191651969,43.598965430325,2015-12-06,"2015",663,-0.00719845207530678,0.0114783750819223
0.014296,40.66,0.956872304519032,0.98419766562062,0.0149403425436018,41.3128393007927,2015-12-07,"2015",664,-0.0538600908032327,-0.0351877974140695
0.014288,40.46,0.956872304519032,0.98419766562062,0.0149319819713894,41.1096280892787,2015-12-08,"2015",665,-0.00493097646060114,-0.000559753722984446
0.014369,40.33,0.956872304519032,0.98419766562062,0.0150166327650402,40.9775408017946,2015-12-09,"2015",666,-0.00321822285432249,0.00565308411292698
0.014481,39.55,0.956872304519032,0.98419766562062,0.0151336807760141,40.1850170768901,2015-12-10,"2015",667,-0.0195299146716139,0.00776433709939539
0.014146,38.27,0.956872304519032,0.98419766562062,0.0147835818146189,38.8844653232006,2015-12-11,"2015",668,-0.0328993947760519,-0.0234055467326666
0.014256,38.27,0.956872304519032,0.98419766562062,0.0148985396825397,38.8844653232006,2015-12-12,"2015",669,0,0.00774597211465444
0.014252,38.27,0.956872304519032,0.98419766562062,0.0148943593964335,38.8844653232006,2015-12-13,"2015",670,0,-0.000280622984863754
0.014137,37.99,0.956872304519032,0.98419766562062,0.0147741761708799,38.5999696270811,2015-12-14,"2015",671,-0.00734333223807671,-0.00810177385869348
0.014246,38.45,0.956872304519032,0.98419766562062,0.0148880889672742,39.0673554135632,2015-12-15,"2015",672,0.0120357287521187,0.00768069167126662
0.014161,37.57,0.956872304519032,0.98419766562062,0.0147992578875171,38.1732260829017,2015-12-16,"2015",673,-0.0231528363657754,-0.00598445831524064
0.014001,36.95,0.956872304519032,0.98419766562062,0.0146320464432687,37.5432713272083,2015-12-17,"2015",674,-0.0166402121916667,-0.0113629516051335
0.014034,36.55,0.956872304519032,0.98419766562062,0.0146665338036449,37.1368489041804,2015-12-18,"2015",675,-0.0108844611984238,0.00235420119430874
0.014084,36.55,0.956872304519032,0.98419766562062,0.0147187873799726,37.1368489041804,2015-12-19,"2015",676,0,0.00355644446270897
0.014038,36.45,0.956872304519032,0.98419766562062,0.0146707140897511,37.0352432984234,2015-12-20,"2015",677,-0.00273972774111986,-0.0032714629845767
0.013984,36.23,0.956872304519032,0.98419766562062,0.0146142802273173,36.811710965758,2015-12-21,"2015",678,-0.00605395354768179,-0.00385411939504987
0.013989,36.38,0.956872304519032,0.98419766562062,0.01461950558495,36.9641193743935,2015-12-22,"2015",679,0.00413166818299082,0.000357487581114313
0.014274,37.79,0.956872304519032,0.98419766562062,0.0149173509700176,38.3967584155671,2015-12-23,"2015",680,0.0380253442714213,0.0201683940545818
0.014166,37.93,0.956872304519032,0.98419766562062,0.0148044832451499,38.5390062636269,2015-12-24,"2015",681,0.00369783833940973,-0.00759497321744451
0.014096,37.93,0.956872304519032,0.98419766562062,0.0147313282382912,38.5390062636269,2015-12-25,"2015",682,0,-0.00495365813760706
0.014096,37.93,0.956872304519032,0.98419766562062,0.0147313282382912,38.5390062636269,2015-12-26,"2015",683,0,0
0.014268,37.76,0.956872304519032,0.98419766562062,0.0149110805408583,38.36627673384,2015-12-27,"2015",684,-0.00449201442350766,0.012128198302821
0.013794,36.6,0.956872304519032,0.98419766562062,0.0144157166372722,37.1876517070589,2015-12-28,"2015",685,-0.0312021008699794,-0.0337855524875454
0.01378,37.39,0.956872304519032,0.98419766562062,0.0144010856359005,37.9903359925391,2015-12-29,"2015",686,0.021355048581702,-0.001015449423587
0.013568,36.68,0.956872304519032,0.98419766562062,0.0141795304722712,37.2689361916645,2015-12-30,"2015",687,-0.0191716416007583,-0.0155041865359653
0.013706,37.6,0.956872304519032,0.98419766562062,0.0143237503429355,38.2037077646288,2015-12-31,"2015",688,0.0247724030075847,0.0101196141140845
0.013649,37.6,0.966060378773674,0.984470547375994,0.0141285164984472,38.1931182199599,2016-01-01,"2016",689,0,-0.004167434289573
0.013703,38.34,0.966060378773674,0.984470547375994,0.0141844136257764,38.9447912913102,2016-01-03,"2016",690,0.0194896872216499,0.0039485280900049
0.013626,37.33,0.966060378773674,0.984470547375994,0.0141047084627329,37.9188591263592,2016-01-04,"2016",691,-0.0266964446910061,-0.00563505461258718
0.013583,36.59,0.966060378773674,0.984470547375994,0.0140601977872671,37.1671860550089,2016-01-05,"2016",692,-0.0200223138953772,-0.00316072151112312
0.013329,34.38,0.966060378773674,0.984470547375994,0.0137972742624224,34.9223245851655,2016-01-06,"2016",693,-0.0622999790764118,-0.0188768982184717
0.013336,33.77,0.966060378773674,0.984470547375994,0.0138045201863354,34.3027021885119,2016-01-07,"2016",694,-0.0179021655572269,0.000525032826611316
0.013331,33.26,0.966060378773674,0.984470547375994,0.0137993445263975,33.7846572339326,2016-01-08,"2016",695,-0.0152173606326951,-0.000374995316953175
0.013329,33.26,0.966060378773674,0.984470547375994,0.0137972742624224,33.7846572339326,2016-01-09,"2016",696,0,-0.000150037509658141
